"SEQ","JFAGY code","Allergen Term（JP）","Furigana（JP）","Allergen Term（EN）","Level","Main 100","Clinical Guideline","変更区分","収載日","終了日"
"1064","GCM2590008F1ZZZ","【成分名】タムスロシン塩酸塩","","","1","","","1","00000000","99999999"
"1065","GCM2590009F1ZZZ","【成分名】ナフトピジル","","","1","","","1","00000000","99999999"
"1066","GCM2590010F1ZZZ","【成分名】シロドシン","","","1","","","1","00000000","99999999"
"1067","GCM2590011F1ZZZ","【成分名】コハク酸ソリフェナシン","","","1","","","1","00000000","99999999"
"1068","GCM2590012M1ZZZ","【成分名】トルテロジン酒石酸塩","","","1","","","1","00000000","99999999"
"1069","GCM2590013F1ZZZ","【成分名】イミダフェナシン","","","1","","","1","00000000","99999999"
"1070","GCM2590014F1ZZZ","【成分名】ミラベグロン","","","1","","","1","00000000","99999999"
"1071","GCM2590015G1ZZZ","【成分名】フェソテロジンフマル酸塩","","","1","","","1","00000000","99999999"
"1072","GCM2590017F1ZZZ","【成分名】ビベグロン","","","1","","","1","00000000","99999999"
"1073","GCM2590100X1ZZZ","【成分名】オオウメガサソウエキス・ハコヤナギエキス配合剤","","","1","","","1","00000000","99999999"
"1074","GCM2590701X1ZZZ","【成分名】ジメチルスルホキシド","","","1","","","1","00000000","99999999"
"1075","GCM2611700Q1ZZZ","【成分名】次亜塩素酸ナトリウム","","","1","","","1","00000000","99999999"
"1076","GCM2612700X1ZZZ","【成分名】希ヨードチンキ","","","1","","","1","00000000","99999999"
"1077","GCM2612702X1ZZZ","【成分名】ヨウ素","","","1","","","1","00000000","99999999"
"1078","GCM2612703X1ZZZ","【成分名】ヨードチンキ","","","1","","","1","00000000","99999999"
"1079","GCM2612707X1ZZZ","【成分名】ヨードホルム","","","1","","","1","00000000","99999999"
"1080","GCM2614700X1ZZZ","【成分名】オキシドール","","","1","","","1","00000000","99999999"
"1081","GCM2614701X1ZZZ","【成分名】過マンガン酸カリウム","","","1","","","1","00000000","99999999"
"1082","GCM2615700X1ZZZ","【成分名】イソプロパノール","","","1","","","1","00000000","99999999"
"1083","GCM2615702X1ZZZ","【成分名】エタノール","","","1","","","1","00000000","99999999"
"1084","GCM2615703X1ZZZ","【成分名】消毒用エタノール","","","1","","","1","00000000","99999999"
"1085","GCM2615704X1ZZZ","【成分名】無水エタノール","","","1","","","1","00000000","99999999"
"1086","GCM2616700Q1ZZZ","【成分名】ベンザルコニウム塩化物","","","1","","","1","00000000","99999999"
"1087","GCM2616701Q1ZZZ","【成分名】ベンゼトニウム塩化物","","","1","","","1","00000000","99999999"
"1088","GCM2616703Q1ZZZ","【成分名】クレゾール石ケン","","","1","","","1","00000000","99999999"
"1089","GCM2616706X1ZZZ","【成分名】薬用石ケン","","","1","","","1","00000000","99999999"
"1090","GCM2619700Q1ZZZ","【成分名】アクリノール水和物","","","1","","","1","00000000","99999999"
"1091","GCM2619701X1ZZZ","【成分名】クレオソート","","","1","","","1","00000000","99999999"
"1092","GCM2619702Q1ZZZ","【成分名】クロルヘキシジングルコン酸塩","","","1","","","1","00000000","99999999"
"1093","GCM2619705X1ZZZ","【成分名】液状フェノール","","","1","","","1","00000000","99999999"
"1094","GCM2619706X1ZZZ","【成分名】消毒用フェノール","","","1","","","1","00000000","99999999"
"1095","GCM2619707X1ZZZ","【成分名】フェノール水","","","1","","","1","00000000","99999999"
"1096","GCM2619708X1ZZZ","【成分名】ホルマリン","","","1","","","1","00000000","99999999"
"1097","GCM2619711X1ZZZ","【成分名】レゾルシン","","","1","","","1","00000000","99999999"
"1098","GCM2619715Q1ZZZ","【成分名】消毒用フェノール水","","","1","","","1","00000000","99999999"
"1099","GCM2619716Q1ZZZ","【成分名】アルキルジアミノエチルグリシン塩酸塩","","","1","","","1","00000000","99999999"
"1100","GCM2619819X1ZZZ","【成分名】チオ硫酸ナトリウム水和物・エタノール","","","1","","","1","00000000","99999999"
"1101","GCM2633701M1ZZZ","【成分名】スルファジアジン","","","1","","","1","00000000","99999999"
"1102","GCM2633705N1ZZZ","【成分名】スルファジアジン銀","","","1","","","1","00000000","99999999"
"1103","GCM2634708M1ZZZ","【成分名】フシジン酸ナトリウム","","","1","","","1","00000000","99999999"
"1104","GCM2634711S1ZZZ","【成分名】フラジオマイシン硫酸塩","","","1","","","1","00000000","99999999"
"1105","GCM2634712X1ZZZ","【成分名】ポリミキシンＢ硫酸塩","","","1","","","1","00000000","99999999"
"1106","GCM2634713M1ZZZ","【成分名】クリンダマイシンリン酸エステル","","","1","","","1","00000000","99999999"
"1107","GCM2639700M1ZZZ","【成分名】ナジフロキサシン","","","1","","","1","00000000","99999999"
"1108","GCM2639701N1ZZZ","【成分名】オゼノキサシン","","","1","","","1","00000000","99999999"
"1109","GCM2639802M1ZZZ","【成分名】クロラムフェニコール・フラジオマイシン配合剤","","","1","","","1","00000000","99999999"
"1110","GCM2639804M1ZZZ","【成分名】オキシテトラサイクリン塩酸塩・ポリミキシンＢ硫酸塩","","","1","","","1","00000000","99999999"
"1111","GCM2639805M1ZZZ","【成分名】バシトラシン・フラジオマイシン硫酸塩","","","1","","","1","00000000","99999999"
"1112","GCM2639806L1ZZZ","【成分名】フラジオマイシン硫酸塩・トリプシン","","","1","","","1","00000000","99999999"
"1113","GCM2641700X1ZZZ","【成分名】サリチル酸メチル","","","1","","","1","00000000","99999999"
"1114","GCM2642701X1ZZZ","【成分名】ジフェンヒドラミン","","","1","","","1","00000000","99999999"
"1115","GCM2642703M1ZZZ","【成分名】ジフェンヒドラミンラウリル硫酸塩","","","1","","","1","00000000","99999999"
"1116","GCM2643700X1ZZZ","【成分名】アンモニア水","","","1","","","1","00000000","99999999"
"1117","GCM2644700X1ZZZ","【成分名】酢酸鉛","","","1","","","1","00000000","99999999"
"1118","GCM2645700Q1ZZZ","【成分名】カンフル","","","1","","","1","00000000","99999999"
"1119","GCM2645701X1ZZZ","【成分名】ｄｌカンフル","","","1","","","1","00000000","99999999"
"1120","GCM2645702X1ZZZ","【成分名】ｄカンフル","","","1","","","1","00000000","99999999"
"1121","GCM2646700M1ZZZ","【成分名】ジフルコルトロン吉草酸エステル","","","1","","","1","00000000","99999999"
"1122","GCM2646701M2ZZZ","【成分名】ベタメタゾン吉草酸エステル","","","1","","","1","00000000","99999999"
"1123","GCM2646703M1ZZZ","【成分名】ベタメタゾンジプロピオン酸エステル","","","1","","","1","00000000","99999999"
"1124","GCM2646708M1ZZZ","【成分名】フルオシノニド","","","1","","","1","00000000","99999999"
"1125","GCM2646709M1ZZZ","【成分名】フルオシノロンアセトニド","","","1","","","1","00000000","99999999"
"1126","GCM2646711S2ZZZ","【成分名】フルドロキシコルチド","","","1","","","1","00000000","99999999"
"1127","GCM2646713M1ZZZ","【成分名】クロベタゾールプロピオン酸エステル","","","1","","","1","00000000","99999999"
"1128","GCM2646717M1ZZZ","【成分名】ヒドロコルチゾン酪酸エステル","","","1","","","1","00000000","99999999"
"1129","GCM2646718M1ZZZ","【成分名】アムシノニド","","","1","","","1","00000000","99999999"
"1130","GCM2646720M1ZZZ","【成分名】プレドニゾロン吉草酸エステル酢酸エステル","","","1","","","1","00000000","99999999"
"1131","GCM2646721M1ZZZ","【成分名】酪酸プロピオン酸ヒドロコルチゾン","","","1","","","1","00000000","99999999"
"1132","GCM2646722M1ZZZ","【成分名】クロベタゾン酪酸エステル","","","1","","","1","00000000","99999999"
"1133","GCM2646723M1ZZZ","【成分名】ジフロラゾン酢酸エステル","","","1","","","1","00000000","99999999"
"1134","GCM2646724M1ZZZ","【成分名】デキサメタゾン吉草酸エステル","","","1","","","1","00000000","99999999"
"1135","GCM2646725M1ZZZ","【成分名】ジフルプレドナート","","","1","","","1","00000000","99999999"
"1136","GCM2646726M1ZZZ","【成分名】デキサメタゾンプロピオン酸エステル","","","1","","","1","00000000","99999999"
"1137","GCM2646727M1ZZZ","【成分名】アルクロメタゾンプロピオン酸エステル","","","1","","","1","00000000","99999999"
"1138","GCM2646729M1ZZZ","【成分名】デプロドンプロピオン酸エステル","","","1","","","1","00000000","99999999"
"1139","GCM2646730M1ZZZ","【成分名】ベタメタゾン酪酸エステルプロピオン酸エステル","","","1","","","1","00000000","99999999"
"1140","GCM2647705M1ZZZ","【成分名】オキシテトラサイクリン塩酸塩・ヒドロコルチゾン","","","1","","","1","00000000","99999999"
"1141","GCM2647707M1ZZZ","【成分名】フルオシノロンアセトニド・フラジオマイシン硫酸塩","","","1","","","1","00000000","99999999"
"1142","GCM2647708M1ZZZ","【成分名】ベタメタゾン吉草酸エステル・フラジオマイシン硫酸塩","","","1","","","1","00000000","99999999"
"1143","GCM2647709M1ZZZ","【成分名】ベタメタゾン吉草酸エステル・ゲンタマイシン硫酸塩","","","1","","","1","00000000","99999999"
"1144","GCM2649700X1ZZZ","【成分名】塩化亜鉛","","","1","","","1","00000000","99999999"
"1145","GCM2649701Q1ZZZ","【成分名】水酸化カルシウム","","","1","","","1","00000000","99999999"
"1146","GCM2649703X1ZZZ","【成分名】硫酸アルミニウムカリウム水和物","","","1","","","1","00000000","99999999"
"1147","GCM2649704M1ZZZ","【成分名】亜鉛華","","","1","","","1","00000000","99999999"
"1148","GCM2649705X1ZZZ","【成分名】亜鉛華デンプン","","","1","","","1","00000000","99999999"
"1149","GCM2649706M1ZZZ","【成分名】酸化亜鉛・豚脂","","","1","","","1","00000000","99999999"
"1150","GCM2649708X1ZZZ","【成分名】酸化亜鉛","","","1","","","1","00000000","99999999"
"1151","GCM2649709X1ZZZ","【成分名】チンク油","","","1","","","1","00000000","99999999"
"1152","GCM2649711Q1ZZZ","【成分名】カンタリスチンキ","","","1","","","1","00000000","99999999"
"1153","GCM2649712X1ZZZ","【成分名】トウガラシチンキ","","","1","","","1","00000000","99999999"
"1154","GCM2649713X1ZZZ","【成分名】イクタモール","","","1","","","1","00000000","99999999"
"1155","GCM2649715X1ZZZ","【成分名】次没食子酸ビスマス","","","1","","","1","00000000","99999999"
"1156","GCM2649716M1ZZZ","【成分名】ジメチルイソプロピルアズレン","","","1","","","1","00000000","99999999"
"1157","GCM2649718M1ZZZ","【成分名】アルクロキサ","","","1","","","1","00000000","99999999"
"1158","GCM2649720M1ZZZ","【成分名】グリチルレチン酸","","","1","","","1","00000000","99999999"
"1159","GCM2649722N1ZZZ","【成分名】クロタミトン","","","1","","","1","00000000","99999999"
"1160","GCM2649724M1ZZZ","【成分名】ビタミンＡ油","","","1","","","1","00000000","99999999"
"1161","GCM2649726M1ZZZ","【成分名】ベンダザック","","","1","","","1","00000000","99999999"
"1162","GCM2649727M1ZZZ","【成分名】ウフェナマート","","","1","","","1","00000000","99999999"
"1163","GCM2649728M1ZZZ","【成分名】イブプロフェンピコノール","","","1","","","1","00000000","99999999"
"1164","GCM2649731M1ZZZ","【成分名】フェルビナク","","","1","","","1","00000000","99999999"
"1165","GCM2649733M1ZZZ","【成分名】スプロフェン","","","1","","","1","00000000","99999999"
"1166","GCM2649800N1ZZZ","【成分名】ヒドロコルチゾン・クロタミトン","","","1","","","1","00000000","99999999"
"1167","GCM2649801M1ZZZ","【成分名】デキサメタゾン・脱脂大豆乾留タール","","","1","","","1","00000000","99999999"
"1168","GCM2649803X1ZZZ","【成分名】アクリノール・チンク油","","","1","","","1","00000000","99999999"
"1169","GCM2649804X1ZZZ","【成分名】フェノール・亜鉛華リニメント","","","1","","","1","00000000","99999999"
"1170","GCM2649805M1ZZZ","【成分名】トコフェロール・ビタミンＡ油","","","1","","","1","00000000","99999999"
"1171","GCM2649830X1ZZZ","【成分名】パップ剤","","","1","","","1","00000000","99999999"
"1172","GCM2649851R1ZZZ","【成分名】サリチル酸メチル・ジフェンヒドラミン配合剤","","","1","","","1","00000000","99999999"
"1173","GCM2649852M1ZZZ","【成分名】混合死菌製剤","","","1","","","1","00000000","99999999"
"1174","GCM2649855Q1ZZZ","【成分名】カラミン","","","1","","","1","00000000","99999999"
"1175","GCM2649858M1ZZZ","【成分名】サリチル酸メチル・グリチルレチン酸配合剤","","","1","","","1","00000000","99999999"
"1176","GCM2649865N1ZZZ","【成分名】副腎エキス・ヘパリン類似物質配合剤","","","1","","","1","00000000","99999999"
"1177","GCM2649866M1ZZZ","【成分名】ヒドロコルチゾン酢酸エステル・フラジオマイシン配合剤","","","1","","","1","00000000","99999999"
"1178","GCM2649873M1ZZZ","【成分名】紫雲膏","","","1","","","1","00000000","99999999"
"1179","GCM2649896S1ZZZ","【成分名】エスフルルビプロフェン・ハッカ油","","","1","","","1","00000000","99999999"
